agent_id,supplier_id,Destination,Booking date,pax,booking_status,travel_date,coupon_redeem,Coupon Used?,costprice,markup,selling_price
1003,385,Himachal Pradesh,2024-04-04,1,Confirmed,2024-04-15,0,No,21280.92542941602,9918.948073508742,31199.873502924762
1939,858,Maldives,2024-12-02,7,Confirmed,2024-12-13,500,Yes,405297.08198674663,17294.738241251733,422091.82022799837
4393,602,Kashmir,2024-11-29,6,Confirmed,2024-12-12,500,Yes,147371.83767716514,23590.324218883015,170462.16189604814
3062,960,Maldives,2024-05-02,5,Confirmed,2024-05-31,0,No,271088.6143078049,4044.8528907416776,275133.46719854657
2011,669,Thailand,2024-11-20,8,Confirmed,2024-12-01,0,No,305399.94414110074,97901.09932565397,403301.0434667547
2627,500,Vietnam,2024-09-18,3,Confirmed,2024-09-29,1000,Yes,112986.26755083175,11631.251268066455,123617.5188188982
3255,872,Kashmir,2024-11-03,8,Confirmed,2025-01-09,2000,Yes,207083.80226866563,83298.49868810255,288382.3009567682
4262,820,Dubai,2024-11-17,9,Canceled,2024-11-24,500,Yes,271972.0806610741,66503.22904698495,337975.30970805907
4724,268,Maldives,2024-07-30,5,Canceled,2024-08-03,500,Yes,271783.86678129405,112600.46273993528,383884.3295212293
4539,229,Himachal Pradesh,2024-12-13,2,Confirmed,2024-12-26,0,No,38651.123259915104,3403.534856358008,42054.65811627311
2407,652,Thailand,2024-04-07,8,Confirmed,2024-04-18,500,Yes,265420.0041170581,6016.182995959932,270936.18711301807
2520,788,Bali,2024-05-08,7,Canceled,2024-05-18,1000,Yes,305084.22335058637,112185.17201498567,416269.39536557207
3591,894,Dubai,2024-12-29,6,Confirmed,2025-02-08,500,Yes,196020.48477772283,25712.936022177477,221233.4207999003
3210,258,Dubai,2024-12-07,10,Confirmed,2024-12-16,0,No,302630.1294978991,89002.61131092525,391632.7408088243
1667,691,Kashmir,2024-10-27,8,Confirmed,2024-12-07,0,No,215512.9282918144,90622.98829862503,306135.91659043945
1362,989,Dubai,2024-07-19,6,Confirmed,2024-09-04,500,Yes,173966.77652800683,73275.06773228284,246741.84426028968
1706,336,Kerala,2024-03-30,5,Confirmed,2024-04-13,500,Yes,84440.17925239983,40692.14787104228,124632.32712344211
3604,778,Kerala,2024-02-27,3,Confirmed,2024-03-15,2000,Yes,54079.685119845475,19291.47932941491,71371.16444926038
2753,890,Bali,2024-04-15,9,Confirmed,2024-05-05,1000,Yes,352077.73284372425,26939.503207796064,378017.23605152033
2858,424,Bali,2024-04-11,6,Canceled,2024-05-01,2000,Yes,256617.5450311064,119367.25542040695,373984.8004515133
3484,816,Maldives,2024-09-11,10,Confirmed,2024-09-29,1000,Yes,586050.2722374266,82546.08192180617,667596.3541592328
3233,415,Maldives,2024-06-01,1,Canceled,2024-06-11,2000,Yes,62457.134800678316,-250.34906530516722,60206.785735373145
1592,229,Himachal Pradesh,2024-04-27,1,Confirmed,2024-06-24,500,Yes,18508.08860309428,2319.3269853791176,20327.415588473395
4801,323,Thailand,2024-06-09,6,Confirmed,2024-07-07,500,Yes,214714.97118189797,32618.762114363293,246833.73329626126
4003,220,Maldives,2024-09-10,3,Canceled,2024-10-24,500,Yes,197853.45548128127,20265.924238094187,217619.37971937546
1692,775,Kerala,2024-11-09,7,Failed,2024-11-16,500,Yes,126631.1173631251,10718.152079544167,136849.26944266926
2984,213,Himachal Pradesh,2024-03-29,7,Canceled,2024-04-18,2000,Yes,138467.73411819316,-654.4409684778876,135813.29314971526
1902,834,Dubai,2024-03-05,4,Failed,2024-03-09,0,No,130946.30108956891,25426.540709218643,156372.84179878756
4575,516,Kashmir,2024-05-17,7,Failed,2024-05-27,0,No,189175.7154053565,85584.63180135482,274760.3472067113
3468,965,Kerala,2024-11-12,2,Confirmed,2024-11-19,2000,Yes,37612.52351919962,9755.302658795104,45367.82617799472
3750,408,Vietnam,2024-04-13,2,Confirmed,2024-05-24,2000,Yes,78744.57857204368,24739.51826170827,101484.09683375194
4415,454,Bali,2024-04-30,6,Confirmed,2024-06-25,0,No,249737.9795566313,14458.837737252477,264196.81729388377
2285,332,Vietnam,2024-02-24,3,Confirmed,2024-03-13,1000,Yes,106474.51547402286,1015.2721113227723,106489.78758534564
1287,883,Thailand,2024-02-20,7,Confirmed,2024-02-22,500,Yes,250939.8130480007,120595.86674738026,371035.679795381
1118,868,Thailand,2024-10-12,9,Failed,2024-10-19,2000,Yes,345894.34984944446,30279.995800946035,374174.3456503905
1229,810,Kashmir,2024-10-12,10,Failed,2024-10-22,2000,Yes,234138.92030327662,10457.301733218443,242596.22203649508
2905,955,Dubai,2024-08-10,4,Confirmed,2024-08-20,1000,Yes,112118.20203480759,-1552.870101842668,109565.33193296492
4063,940,Vietnam,2024-03-08,8,Confirmed,2024-03-23,1000,Yes,309463.9965885635,133524.425743573,441988.4223321365
4675,691,Kerala,2024-01-30,9,Confirmed,2024-02-12,1000,Yes,176121.88728075565,-7899.482179538757,167222.4051012169
2497,296,Maldives,2024-05-12,4,Confirmed,2024-05-26,500,Yes,255769.5630321855,107128.05371862359,362397.61675080913
4071,480,Himachal Pradesh,2024-06-30,5,Canceled,2024-07-21,500,Yes,106171.07304598216,33227.59505310265,138898.6680990848
3066,979,Bali,2024-06-17,2,Confirmed,2024-07-01,500,Yes,84968.12046233633,-3913.1081723570264,80555.0122899793
4936,804,Thailand,2024-03-18,8,Canceled,2024-04-01,500,Yes,285178.7635657427,111006.91458074615,395685.67814648885
1687,608,Kashmir,2024-10-03,1,Confirmed,2024-10-21,1000,Yes,25674.182627892005,11948.511223424966,36622.69385131697
4900,897,Himachal Pradesh,2024-03-18,10,Confirmed,2024-03-25,500,Yes,208118.48634443825,49395.578469079024,257014.06481351727
3661,657,Maldives,2024-02-01,8,Confirmed,2024-02-20,2000,Yes,472409.7104018032,-10471.749185244676,459937.9612165585
4596,634,Bali,2024-05-09,7,Confirmed,2024-05-30,2000,Yes,290945.2143592913,143389.06167595464,432334.276035246
3403,963,Maldives,2024-12-14,4,Confirmed,2024-12-24,1000,Yes,259114.3992220629,95790.44004870126,353904.83927076415
1456,885,Maldives,2024-05-04,2,Failed,2024-05-17,2000,Yes,119329.38116017469,46623.09403441668,163952.47519459136
1908,462,Himachal Pradesh,2024-06-12,3,Confirmed,2024-09-02,2000,Yes,57289.91518580673,522.0250590839263,55811.940244890655
3293,387,Himachal Pradesh,2024-03-29,2,Canceled,2024-04-16,0,No,38886.53905729535,11555.629779711051,50442.1688370064
3011,954,Kashmir,2024-05-09,7,Confirmed,2024-05-25,2000,Yes,158190.0415067532,33799.936245441466,189989.97775219465
4718,646,Dubai,2024-10-30,7,Confirmed,2024-11-18,500,Yes,216347.78288632914,61237.50007706583,277085.28296339494
1843,387,Thailand,2024-12-13,1,Confirmed,2024-12-30,2000,Yes,34322.821787368666,2733.678659758958,35056.500447127626
2563,490,Thailand,2024-07-06,3,Confirmed,2024-07-07,0,No,103145.78623561739,36941.21314250354,140086.99937812093
2115,384,Kerala,2024-08-01,6,Canceled,2024-09-29,1000,Yes,105848.69278169773,39286.142951232185,144134.8357329299
3360,984,Kerala,2024-08-24,7,Confirmed,2024-08-28,1000,Yes,129139.1777213464,60874.83234039193,189014.0100617383
3466,278,Thailand,2024-02-13,1,Confirmed,2024-02-23,500,Yes,33085.1126984452,16010.311468839252,48595.42416728445
3424,979,Dubai,2024-06-14,6,Confirmed,2024-09-08,500,Yes,163603.56575038584,-1268.3377352730738,161835.22801511278
4670,394,Kerala,2024-03-19,6,Canceled,2024-03-31,500,Yes,110964.75673064952,6810.502123729107,117275.25885437863
3064,927,Bali,2024-01-14,6,Confirmed,2024-02-20,500,Yes,232867.3939032013,5177.013988107964,237544.40789130927
2411,291,Kerala,2024-02-25,6,Confirmed,2024-03-12,2000,Yes,112100.13225830565,47173.76352533847,157273.8957836441
3937,539,Kashmir,2024-04-29,3,Confirmed,2024-05-14,500,Yes,79033.23728673345,-3944.8596324271102,74588.37765430634
3442,382,Thailand,2024-10-11,8,Canceled,2024-11-21,1000,Yes,294580.5693661668,144780.58181681263,438361.1511829794
2029,233,Maldives,2024-11-04,6,Confirmed,2024-11-12,0,No,357479.314019903,1012.9025924198174,358492.21661232284
3864,868,Maldives,2024-06-15,5,Failed,2024-07-03,1000,Yes,322325.19507940445,131269.06929610498,452594.26437550946
4534,761,Kashmir,2024-01-10,3,Confirmed,2024-01-27,1000,Yes,78558.61722102885,25272.89083888705,102831.5080599159
4983,655,Dubai,2024-09-27,5,Canceled,2024-10-06,2000,Yes,141518.35543278264,18808.639815098857,158326.9952478815
2044,671,Kashmir,2024-06-15,2,Confirmed,2024-07-05,0,No,47306.86945580848,21091.29519647353,68398.16465228201
1683,707,Vietnam,2024-12-30,3,Failed,2025-01-10,0,No,105120.23707708565,29555.54977460919,134675.78685169484
4589,584,Kerala,2024-11-07,8,Canceled,2025-01-07,0,No,139157.97907164227,8600.547596799339,147758.5266684416
2397,951,Bali,2024-01-14,3,Confirmed,2024-01-22,500,Yes,113303.54131870442,55032.091417023265,167835.63273572768
2327,448,Bali,2024-10-12,10,Canceled,2024-10-24,500,Yes,400013.69632836693,134505.27076783348,534018.9670962004
4419,251,Thailand,2024-11-13,10,Confirmed,2025-01-02,500,Yes,380557.0249746422,26705.41450220869,406762.4394768509
2435,437,Vietnam,2024-10-27,7,Confirmed,2025-01-23,1000,Yes,288798.89059401944,-2624.256894412147,285174.6336996073
2943,490,Maldives,2024-09-17,9,Confirmed,2024-10-19,0,No,511212.4997827328,207306.01428794587,718518.5140706787
4982,558,Vietnam,2024-04-13,8,Confirmed,2024-04-28,1000,Yes,285120.2190532503,138017.65274802438,422137.87180127465
3525,225,Kerala,2024-03-26,3,Confirmed,2024-04-22,2000,Yes,50346.77139978158,-1295.2536696082684,47051.51773017331
1673,945,Dubai,2024-02-10,8,Confirmed,2024-02-28,2000,Yes,256526.5437060058,66133.54676551335,320660.09047151916
4477,558,Himachal Pradesh,2024-01-21,4,Failed,2024-01-22,500,Yes,80239.22061037818,14786.72165507673,94525.94226545491
4072,236,Thailand,2024-09-15,9,Confirmed,2024-09-25,2000,Yes,328319.2492580753,-11100.826135840129,315218.42312223517
3201,480,Kashmir,2024-04-04,9,Confirmed,2024-04-23,1000,Yes,235869.9625283405,46017.67158248708,280887.6341108276
1095,258,Vietnam,2024-03-22,5,Confirmed,2024-04-07,0,No,180249.53194919313,8865.079764344186,189114.6117135373
3763,262,Vietnam,2024-08-06,4,Confirmed,2024-09-20,1000,Yes,140331.94974837755,18522.76806093478,157854.71780931234
1518,869,Himachal Pradesh,2024-04-16,7,Confirmed,2024-04-28,2000,Yes,134653.70039545614,67115.33152067245,199769.0319161286
1113,543,Thailand,2024-02-29,5,Confirmed,2024-03-14,1000,Yes,165995.34990154745,38160.29596030316,203155.64586185061
3872,361,Thailand,2024-04-03,4,Canceled,2024-06-13,500,Yes,143277.20501658303,24943.385277797803,167720.59029438085
4908,914,Maldives,2024-02-20,3,Canceled,2024-04-20,500,Yes,166976.7472581662,76207.46236702851,242684.20962519472
2919,821,Vietnam,2024-03-07,6,Confirmed,2024-05-22,500,Yes,209732.606525234,94459.59009344479,303692.1966186788
3688,263,Maldives,2024-04-02,7,Confirmed,2024-04-07,500,Yes,453592.2697292571,-16752.8743562242,436339.3953730329
3420,234,Maldives,2024-07-30,7,Confirmed,2024-08-10,2000,Yes,426401.65212851926,196572.94973214966,620974.601860669
4536,956,Thailand,2024-07-28,8,Confirmed,2024-08-04,1000,Yes,267620.68797298963,92574.19588546609,359194.8838584557
2895,722,Thailand,2024-09-26,7,Confirmed,2024-10-11,500,Yes,246791.84281966276,53206.91950715133,299498.7623268141
2101,724,Dubai,2024-05-16,5,Confirmed,2024-06-05,2000,Yes,139159.27129077422,12430.934172636747,149590.20546341097
4586,317,Himachal Pradesh,2024-01-02,2,Confirmed,2024-01-18,0,No,37574.400783877245,7283.217880806493,44857.61866468374
1570,735,Himachal Pradesh,2024-02-25,8,Confirmed,2024-03-07,0,No,160744.4878044976,77848.50348047976,238592.99128497735
1922,454,Himachal Pradesh,2024-12-17,1,Confirmed,2025-03-06,2000,Yes,18530.865578664303,8649.198214291479,25180.06379295578
1887,861,Thailand,2024-02-29,10,Confirmed,2024-03-17,1000,Yes,319500.5235966374,64807.12336465401,383307.64696129144
2015,362,Thailand,2024-05-17,10,Confirmed,2024-06-01,1000,Yes,365026.38955651317,3663.2860353451224,367689.6755918583
2324,681,Kerala,2024-12-20,4,Confirmed,2025-03-08,1000,Yes,78090.31101444834,3282.932933434895,80373.24394788322
1896,627,Dubai,2024-06-02,2,Confirmed,2024-06-15,1000,Yes,56763.12100265799,1090.9170126022354,56854.03801526022
1946,829,Bali,2024-09-21,6,Confirmed,2024-10-12,1000,Yes,239934.25761610764,57337.248877169775,296271.50649327744
4064,940,Maldives,2024-09-05,10,Confirmed,2024-09-13,2000,Yes,540412.9427786056,-9473.72863182429,528939.2141467814
2557,873,Vietnam,2024-03-11,2,Confirmed,2024-05-04,500,Yes,75859.97452957477,7651.526254970271,83011.50078454505
3992,314,Bali,2024-12-30,10,Confirmed,2025-01-26,2000,Yes,438156.985977289,139143.03209871097,575300.0180759999
3778,528,Maldives,2024-03-10,7,Confirmed,2024-03-25,2000,Yes,429964.89397213457,207332.66041837516,635297.5543905097
1800,632,Himachal Pradesh,2024-08-28,4,Confirmed,2024-10-29,1000,Yes,84535.11040743101,34961.973893851835,118497.08430128286
2342,713,Maldives,2024-05-01,5,Confirmed,2024-05-17,500,Yes,314380.0101072276,98524.05334892296,412404.0634561506
1317,219,Kerala,2024-12-16,7,Confirmed,2025-01-02,0,No,114932.88031197409,40098.623154662615,155031.5034666367
2725,799,Kashmir,2024-06-27,8,Confirmed,2024-07-10,2000,Yes,193105.36495186816,6159.300801998166,197264.66575386634
1864,628,Kashmir,2024-03-17,9,Canceled,2024-03-28,2000,Yes,244658.11955363821,109628.62945029078,352286.74900392897
4359,279,Kerala,2024-12-29,7,Confirmed,2025-01-07,500,Yes,133220.7128996011,11766.014621133827,144486.72752073492
1977,551,Vietnam,2024-05-15,2,Confirmed,2024-07-16,0,No,70772.42092147197,21822.993108794628,92595.4140302666
1323,566,Dubai,2024-10-20,8,Confirmed,2024-11-07,0,No,259394.82751241353,120740.24365778666,380135.0711702002
1023,965,Kerala,2024-01-19,9,Confirmed,2024-02-08,2000,Yes,173906.73756210064,33664.0730195179,205570.81058161854
1593,989,Kerala,2024-02-20,2,Confirmed,2024-02-29,0,No,35704.539214279546,15076.644196209823,50781.18341048937
4749,569,Bali,2024-09-23,3,Confirmed,2024-10-10,0,No,125001.44617706782,-1322.172886361971,123679.27329070585
3110,896,Bali,2024-02-17,3,Canceled,2024-05-14,0,No,112302.05488576523,52414.92460746318,164716.97949322843
3739,418,Dubai,2024-06-14,8,Failed,2024-06-28,0,No,239333.45490875037,34285.967598698524,273619.4225074489
4778,766,Vietnam,2024-09-22,6,Confirmed,2024-10-01,500,Yes,236213.57199282668,96743.87957215408,332457.4515649808
4098,527,Maldives,2024-08-10,4,Confirmed,2024-08-25,0,No,231049.62975346597,72956.02708554795,304005.6568390139
2642,269,Thailand,2024-11-20,1,Confirmed,2024-11-29,500,Yes,33489.028060475706,8488.817080874596,41477.845141350306
3899,586,Bali,2024-01-02,7,Failed,2024-03-19,500,Yes,278991.48432834086,82894.57778988958,361386.06211823045
1792,812,Maldives,2024-07-13,7,Confirmed,2024-07-28,1000,Yes,400231.5703519882,188994.13582935618,588225.7061813443
4435,416,Himachal Pradesh,2024-02-27,9,Confirmed,2024-03-05,500,Yes,183981.01659485602,-1888.00345124235,181593.01314361367
4407,911,Dubai,2024-06-05,10,Confirmed,2024-06-24,2000,Yes,286983.13654064643,11053.34226917038,296036.4788098168
3494,253,Kerala,2024-03-24,5,Canceled,2024-04-09,0,No,94312.12748909288,4118.123239707608,98430.25072880049
2993,892,Himachal Pradesh,2024-01-28,3,Confirmed,2024-02-08,500,Yes,58590.94301490582,6937.055130688752,65027.99814559457
1002,982,Thailand,2024-09-01,10,Confirmed,2024-09-12,1000,Yes,337067.0728527332,156873.7254472336,492940.7982999668
2219,762,Thailand,2024-12-12,9,Canceled,2025-01-09,1000,Yes,316311.8576153159,55862.361605127495,371174.2192204434
2396,780,Kashmir,2024-12-25,1,Confirmed,2025-01-15,1000,Yes,24329.12685102867,2422.0249662808847,25751.151817309557
2747,858,Vietnam,2024-10-08,1,Failed,2024-10-19,1000,Yes,37515.09080861868,5099.3452102829015,41614.436018901586
3043,628,Bali,2024-03-15,6,Canceled,2024-03-25,0,No,222877.94395798576,41872.09676241964,264750.0407204054
4621,224,Maldives,2024-05-21,6,Canceled,2024-06-04,0,No,361763.8068648482,156126.91831170532,517890.7251765535
4906,249,Thailand,2024-04-20,8,Confirmed,2024-04-29,0,No,304510.4909919013,60836.50701169937,365346.9980036007
1933,330,Maldives,2024-11-10,10,Confirmed,2025-01-28,2000,Yes,560563.9161446173,87238.81033997501,645802.7264845923
3564,678,Vietnam,2024-01-21,5,Confirmed,2024-02-10,2000,Yes,199931.76143348712,-8511.295387823495,189420.46604566363
4856,397,Thailand,2024-04-26,1,Confirmed,2024-05-13,1000,Yes,37865.19373672912,-1889.9313959002166,34975.2623408289
1076,846,Thailand,2024-12-02,6,Canceled,2024-12-18,500,Yes,201483.618829971,38955.33742013208,239938.95625010307
2969,280,Thailand,2024-04-23,5,Failed,2024-05-02,1000,Yes,181677.13121884543,79824.53815850822,260501.66937735365
3466,314,Kerala,2024-01-09,10,Canceled,2024-01-19,1000,Yes,181819.3350366897,29163.56052837473,209982.89556506445
4514,200,Kashmir,2024-09-23,6,Confirmed,2024-10-01,1000,Yes,144584.8346949615,16364.451579859739,159949.28627482124
1223,430,Dubai,2024-10-11,10,Confirmed,2024-10-16,1000,Yes,307425.3955669519,-1067.7693119153475,305357.62625503656
4344,430,Dubai,2024-12-16,6,Confirmed,2024-12-24,500,Yes,182731.31969932799,21961.31286566576,204192.63256499375
1880,667,Maldives,2024-01-17,6,Confirmed,2024-01-24,0,No,324479.5936842486,7439.879378903536,331919.47306315217
2974,861,Maldives,2024-02-06,7,Failed,2024-02-16,2000,Yes,408632.47190104675,51513.654325661555,458146.1262267083
2442,746,Kashmir,2024-10-28,6,Confirmed,2024-11-15,1000,Yes,160411.72355371586,45777.4980512885,205189.22160500436
1275,703,Bali,2024-07-24,4,Confirmed,2024-08-09,500,Yes,170202.90905618534,48919.64806784877,218622.5571240341
1570,267,Kashmir,2024-11-04,8,Confirmed,2024-11-12,0,No,192124.35878827178,7890.399897865788,200014.75868613756
2571,461,Maldives,2024-07-16,6,Failed,2024-08-21,1000,Yes,388964.05504319264,124256.0192599052,512220.07430309785
1849,309,Dubai,2024-05-11,5,Failed,2024-06-17,2000,Yes,153490.81545444552,76510.71195165713,228001.52740610263
2830,267,Kerala,2024-03-15,3,Canceled,2024-03-27,2000,Yes,52471.01842928724,21111.539217350146,71582.55764663739
4869,243,Kerala,2024-05-08,2,Canceled,2024-05-22,2000,Yes,37806.37473014591,13022.975604750425,48829.350334896335
1531,877,Thailand,2024-05-04,2,Confirmed,2024-05-16,1000,Yes,64759.10287770262,9154.065333254564,72913.16821095718
2524,715,Dubai,2024-02-11,10,Confirmed,2024-02-29,1000,Yes,295697.41530893126,102439.62974832769,397137.0450572589
1610,643,Vietnam,2024-10-23,6,Confirmed,2024-11-10,500,Yes,226746.06825806346,101505.33090064512,327751.3991587086
2364,943,Kerala,2024-06-07,3,Confirmed,2024-06-28,2000,Yes,56470.971045857536,13182.401344147549,67653.37239000508
4993,603,Bali,2024-08-07,9,Confirmed,2024-11-05,500,Yes,358104.66360728804,174744.41187430397,532349.075481592
3281,517,Maldives,2024-03-13,1,Confirmed,2024-05-24,2000,Yes,59403.477754861255,-1115.0262026192668,56288.45155224199
1350,956,Bali,2024-01-09,6,Confirmed,2024-03-26,0,No,234345.34562155989,82012.68114404568,316358.02676560555
3300,665,Thailand,2024-07-23,8,Confirmed,2024-08-09,1000,Yes,306170.0083285514,66927.05031663946,372097.0586451909
4014,319,Bali,2024-10-31,8,Confirmed,2024-11-18,1000,Yes,331998.9278981122,141952.14985080535,472951.07774891757
4918,218,Dubai,2024-10-17,5,Confirmed,2024-12-11,1000,Yes,152396.56494491574,20677.331216677732,172073.89616159347
1718,375,Maldives,2024-12-22,9,Confirmed,2025-01-02,1000,Yes,564140.033508553,117484.34989536743,680624.3834039205
4862,636,Vietnam,2024-02-25,5,Confirmed,2024-03-10,0,No,171529.0345328213,5132.413952316235,176661.44848513755
4650,766,Vietnam,2024-05-24,7,Confirmed,2024-06-05,1000,Yes,254718.01860122383,67942.72442923846,321660.7430304623
1738,345,Bali,2024-04-17,3,Confirmed,2024-04-29,1000,Yes,122820.0586976637,47561.82891891003,169381.88761657372
1313,538,Kashmir,2024-05-04,3,Confirmed,2024-07-27,1000,Yes,74487.52067774603,27527.935308767268,101015.45598651329
